Pressure (atm),Temperature (K),B1_Frequencies_1_R1->P1,B1_Frequencies_1_P1->W1,B1_Energy_1_R1->P1,B1_Energy_1_P1->W1,B4_Energy_1_R1->P1,B4_Energy_1_P1->W1,W1_Frequencies_1_R1->P1,W1_Frequencies_1_P1->W1,B3_Frequencies_1_R1->P1,B3_Frequencies_1_P1->W1,R1_Frequencies_1_R1->P1,R1_Frequencies_1_P1->W1,B2_Frequencies_1_R1->P1,B2_Frequencies_1_P1->W1,B4_SymmetryFactor_1_R1->P1,B4_SymmetryFactor_1_P1->W1,B1_SymmetryFactor_1_R1->P1,B1_SymmetryFactor_1_P1->W1,colrel_Sigmas_R1->P1,colrel_Sigmas_P1->W1,W3_SymmetryFactor_1_R1->P1,W3_SymmetryFactor_1_P1->W1,B3_SymmetryFactor_1_R1->P1,B3_SymmetryFactor_1_P1->W1,W3_Energy_1_R1->P1,W3_Energy_1_P1->W1,P1_Frequencies_1_R1->P1,P1_Frequencies_1_P1->W1,B2_SymmetryFactor_1_R1->P1,B2_SymmetryFactor_1_P1->W1,B4_Frequencies_1_R1->P1,B4_Frequencies_1_P1->W1,W1_SymmetryFactor_1_R1->P1,W1_SymmetryFactor_1_P1->W1,colrel_PowerOne_R1->P1,colrel_PowerOne_P1->W1,colrel_FactorOne_R1->P1,colrel_FactorOne_P1->W1,R1_Energy_1_R1->P1,R1_Energy_1_P1->W1,W3_Frequencies_1_R1->P1,W3_Frequencies_1_P1->W1,P1_SymmetryFactor_1_R1->P1,P1_SymmetryFactor_1_P1->W1,colrel_Epsilons_R1->P1,colrel_Epsilons_P1->W1,B2_Energy_1_R1->P1,B2_Energy_1_P1->W1,B3_Energy_1_R1->P1,B3_Energy_1_P1->W1,R1_SymmetryFactor_1_R1->P1,R1_SymmetryFactor_1_P1->W1,W1_Energy_1_R1->P1,W1_Energy_1_P1->W1,B1_ImaginaryFrequency_1_R1->P1,B1_ImaginaryFrequency_1_P1->W1,P1_Energy_1_R1->P1,P1_Energy_1_P1->W1
0.2154,310.0,-0.004667021917783433,1.0824432821757544e-05,-0.00022926378487293615,2.7234497942340695e-05,5.871862030821086e-06,-1.547852775690412,1.6322967098719652e-06,-2.7641023945788046,-0.055036000527173445,0.0,0.10426944987208195,0.0,-0.05115104506823708,0.0,0.00019028363414831084,-0.2878277574834597,-0.0011960319683162128,1.297843737136219e-05,-3.494223287933769e-05,0.8810842332720658,1.6994620900791123e-05,3.391366825518994e-07,-0.5081121023761657,0.0,2.72915003033632e-06,4.831728977230823e-08,0.0,-2.7542877239445485e-05,-0.4672599693603217,0.0,0.0003544909547051485,-1.702803074985088e-06,-3.8389205817929457e-07,-0.7186629875213847,-1.7085076690409028e-06,0.035973740263183195,-5.921938864100952e-05,0.7076641545615844,1.6232829069983368,0.0,3.599417902879714e-05,-5.440029786574486e-07,0.0,0.999997380227892,-4.8730862887054135e-06,0.17059827004122835,-0.7447131081381536,-0.002443909467267655,-0.8126451257574767,-0.002443909467267655,0.9999978883230619,0.0,4.84314501160291e-07,-0.06989978479473012,0.00010668578776195675,-0.00013677270971466452,0.0,1.6232909438889884
0.2154,320.0,-0.004904121816019439,1.4729282112724114e-05,-0.00024170039515443879,3.333399671043537e-05,6.238874580087276e-06,-1.4961766860221555,1.236721315900676e-06,-2.796174201687686,-0.05978320651228591,0.0,0.11501836071307919,0.0,-0.057226324037300436,0.0,0.00019826388929234694,-0.2791166928566819,-0.0012597387920713,1.8185515809955596e-05,-3.323994575151107e-05,0.8919008824546761,1.7859253477789112e-05,3.1213316066953084e-07,-0.5008529491980415,0.0,2.78503729249442e-06,6.039027096940343e-08,0.0,5.4791844963317825e-06,-0.4744585956799121,0.0,0.00037249296952584344,-1.853110693136122e-06,-2.020574364730119e-07,-0.7272253959049519,-3.0797320217607007e-06,0.06151458723932508,-5.771564592639989e-05,0.7175055035950036,1.5725527513746094,0.0,3.636785181766163e-05,-7.09942336712364e-07,0.0,0.9999981174282123,-4.297421446764194e-06,0.16997332641918156,-0.7337119069280376,-0.00304188373892039,-0.7769438545340379,-0.00304188373892039,0.9999953942255176,0.0,3.2982906618466746e-07,-0.0696099475897936,0.00010839275110792252,-0.00019168574972655008,0.0,1.5725644157356264
0.2154,330.0,-0.005123560018441267,1.8527974384241536e-05,-0.000251535659088218,3.853615640454363e-05,5.2128711864175525e-06,-1.4474040046248418,8.471197726460123e-07,-2.8264246531951605,-0.06457587413450248,0.0,0.12616725808804807,0.0,-0.06354976079352022,0.0,0.0001640052844728167,-0.2708246611901371,-0.0013179856184431292,2.3219790547892942e-05,-3.1559453108454376e-05,0.9021974961321924,1.8630537880396452e-05,2.2228775264172011e-07,-0.49394510208498854,0.0,2.7417477411776137e-06,6.18975307329534e-08,0.0,3.638566964339556e-05,-0.4812793798266531,0.0,0.00031593301813939603,-1.8359506480628858e-06,-3.8813264915700164e-08,-0.7353730149490693,-4.30576920397917e-06,0.08428995657405264,-5.621304699103244e-05,0.7258261084879166,1.5248984469555948,0.0,3.677996539937713e-05,-7.994886184831778e-07,0.0,0.9999987902582753,-3.7727682510454906e-06,0.1691519196333658,-0.7227980789313107,-0.003093283031384955,-0.7438831981423029,-0.003093283031384955,0.9999936596310472,0.0,1.4424087720695493e-07,-0.0707911183616544,0.00011001080712443871,-0.0002477061386920958,0.0,1.5249123847282342
0.2154,340.0,-0.0053311704267232606,2.2088369242126982e-05,-0.00025931767082754543,4.278282022837476e-05,3.1940093517537674e-06,-1.4013456158390307,5.121346742566404e-07,-2.8549730202290653,-0.06941548124895856,0.0,0.13769376411713957,0.0,-0.07012461090754753,0.0,0.00010061383813724839,-0.26293117684784567,-0.0013721938645625963,2.7897377397611115e-05,-2.995545151744675e-05,0.9119993091746602,1.9221240359119992e-05,9.80454043625783e-08,-0.48736522465545046,0.0,2.6241684181072566e-06,5.445415490153202e-08,0.0,5.989263214517274e-05,-0.4877548799229183,0.0,0.00020766718697789769,-1.7113699421241679e-06,8.798409749473732e-08,-0.7431262731942093,-5.3794503893148034e-06,0.10487147473538927,-5.475993619066069e-05,0.7329243182042954,1.480048508792269,0.0,3.7160229906871715e-05,-8.07448519079573e-07,0.0,0.9999993397166892,-3.324092246480473e-06,0.16816106691012933,-0.712000331918889,-0.002707247770495775,-0.7131934112863717,-0.002707247770495775,0.9999926935293244,0.0,-3.2945653867973065e-08,-0.07309268725431332,0.00011182067687179315,-0.0003025800640007909,0.0,1.48006342871016
0.2154,350.0,-0.005534146933950649,2.5326771482631235e-05,-0.00026576671531781476,4.61067216909181e-05,6.142218459685569e-07,-1.3578408831063675,2.5518484953199614e-07,-2.8819420082240153,-0.07430402021051916,0.0,0.14957564596645637,0.0,-0.07695539647577104,0.0,2.171685011690368e-05,-0.25542027045925775,-0.0014242470902981563,3.2106958286674e-05,-2.847115351514619e-05,0.9213260150637095,1.9589761949118452e-05,-3.320372587744314e-08,-0.4810920858517956,0.0,2.4589031022938314e-06,4.0432783822581186e-08,0.0,7.334362760267483e-05,-0.49391625735324385,0.0,7.158369433834635e-05,-1.5411131428954034e-06,1.7364898657212504e-07,-0.7505012822472767,-6.314976014365742e-06,0.12394549908962348,-5.339545100325524e-05,0.7391382501746724,1.4377623815789722,0.0,3.746454875256654e-05,-7.358644615905919e-07,0.0,0.9999997433326877,-2.961854417943233e-06,0.16702633152524082,-0.7013419788791759,-0.0020226852387321857,-0.6846410515699958,-0.0020226852387321857,0.9999924186054066,0.0,-1.7786499562086445e-07,-0.07609909902320049,0.00011403973454220002,-0.000354647290442853,0.0,1.437777184606045
0.2154,360.0,-0.005739560428126698,2.8197843608386755e-05,-0.00027160147568944763,4.8594279423925935e-05,-2.14134775456462e-06,-1.3167415212752775,8.157762083693454e-08,-2.9074537530394284,-0.07924209185970002,0.0,0.16179100934472085,0.0,-0.08404499343192368,0.0,-6.075647847698436e-05,-0.24827719512192337,-0.0014760525215603399,3.579300606014755e-05,-2.713662958231001e-05,0.9301958411443022,1.972773244576503e-05,-1.4885545385902934e-07,-0.47510596398978155,0.0,2.270237888968056e-06,2.238311521407335e-08,0.0,7.63172710115025e-05,-0.4997919740091967,0.0,-7.132005450573784e-05,-1.379149660595171e-06,2.214546433188885e-07,-0.7575129968336074,-7.138449842846058e-06,0.1421714689877409,-5.21471145891255e-05,0.7447859679967921,1.3978261967293755,0.0,3.766847771838192e-05,-5.912952583310257e-07,0.0,1.0000000030212834,-2.685779785908431e-06,0.1657719159267166,-0.6908417959342806,-0.001177445405949553,-0.6580227510560882,-0.001177445405949553,0.9999927148562588,0.0,-2.7947137254393894e-07,-0.07941416448655136,0.00011681473849642394,-0.00040278190181770954,0.0,1.397840031250353
0.2154,370.0,-0.005953515221947332,3.0684977160737226e-05,-0.0002774434117353326,5.035838071554595e-05,-4.771595558291861e-06,-1.2779033795294148,-1.4959196134543982e-08,-2.9316263753874336,-0.08422812781984844,0.0,0.17431843618582396,0.0,-0.0913932153451916,0.0,-0.00013758749990097527,-0.24148670483297,-0.0015292877407090159,3.894049596904752e-05,-2.5969202923201942e-05,0.938627673304543,1.9648859042918775e-05,-2.3258838483026575e-07,-0.4693883318025269,0.0,2.0781089413405905e-06,2.671633031968918e-09,0.0,7.001679773017329e-05,-0.5054072274832343,0.0,-0.00020474418355732456,-1.2673912972036303e-06,2.3865213715904124e-07,-0.764176853443764,-7.880521430758776e-06,0.16010523384276903,-5.1030956169030825e-05,0.7501339529428133,1.3600492010915286,0.0,3.776174511041928e-05,-3.827372313852093e-07,0.0,1.0000001351450942,-2.4886015331126873e-06,0.16442052444159486,-0.6805146738237625,-0.00029092705385827224,-0.6331601984549244,-0.00029092705385827224,0.9999934488433988,0.0,-3.359148902641198e-07,-0.08270621412414694,0.00012022607274319711,-0.0004463050990919311,0.0,1.3600614695290056
0.2154,380.0,-0.0061807716617711984,3.279200693573138e-05,-0.0002837757158244926,5.1519871523528386e-05,-7.0692795976905155e-06,-1.2411833356658175,-4.709188111278692e-08,-2.954571430849648,-0.08925831880159302,0.0,0.18713707261525894,0.0,-0.09899640563688285,0.0,-0.00020249039047154845,-0.2350323890540099,-0.0015852827512698642,4.156221911106227e-05,-2.497503383433991e-05,0.9466418714373546,1.937997137639285e-05,-2.744324172881263e-07,-0.4639217139199885,0.0,1.8974319065033482e-06,-1.6709991403397048e-08,0.0,5.664579476314103e-05,-0.5107838804725787,0.0,-0.0003175033586179703,-1.234796125687673e-06,2.3376154567289906e-07,-0.7705093914673837,-8.571365010345916e-06,0.17816806727464896,-5.005296627222669e-05,0.7553852533194088,1.3242607365852004,0.0,3.774387148170608e-05,-1.2014833787052038e-07,0.0,1.0000001631750395,-2.3591590139057875e-06,0.16299315429735384,-0.6703721540766244,0.0005436623269755397,-0.6098961222740236,0.0005436623269755397,0.9999944916682361,0.0,-3.5119439166171183e-07,-0.08572587059813506,0.00012429814464207147,-0.00048489226043268513,0.0,1.324271073528884
0.2154,390.0,-0.00642467522603676,3.453651712007758e-05,-0.00029093673463414404,5.219587260382608e-05,-8.914729954757964e-06,-1.2064391400791015,-3.01427748863405e-08,-2.976392276169807,-0.09432692719881067,0.0,0.20022667835579938,0.0,-0.1068476356313445,0.0,-0.00025187692823122485,-0.22889664347205546,-0.0016449913581211117,4.368886381833342e-05,-2.415124857563179e-05,0.9542602971308611,1.89543570457145e-05,-2.700386914477749e-07,-0.458689637507096,0.0,1.738264360077408e-06,-3.4219510588098755e-08,0.0,3.887442055031534e-05,-0.5159406832318711,0.0,-0.0004031357257114324,-1.2984258325274782e-06,2.1491912476894222e-07,-0.7765282647353198,-9.237669696147812e-06,0.19664458120420925,-4.9211106627462035e-05,0.7606799178666727,1.2903076750949523,0.0,3.762078854991044e-05,1.8653043098949692e-07,0.0,1.0000001126930693,-2.2846981244490828e-06,0.16150890671757978,-0.6604228935207658,0.0012607852623759996,-0.5880910735750251,0.0012607852623759996,0.9999957288134609,0.0,-3.3249060712685956e-07,-0.08830661420614982,0.00012901211281352492,-0.0005184861915902043,0.0,1.2903159112491698
0.2154,400.0,-0.0066872665464325414,3.594467218974138e-05,-0.00029913284237574595,5.249308755092206e-05,-1.0261551233640436e-05,-1.1735307131093373,2.038716304709713e-08,-2.9971832271243923,-0.09942676535257616,0.0,0.2135676491133512,0.0,-0.11493721611357706,0.0,-0.00028439918441660537,-0.2230609744899493,-0.0017090156229305148,4.5361597583183575e-05,-2.3488180168472944e-05,0.9615059289356572,1.840710978877934e-05,-2.1958971615416092e-07,-0.45367662415605003,0.0,1.6064144957134638e-06,-4.8764441926351605e-08,0.0,1.943517594113902e-05,-0.5208936429951883,0.0,-0.00045911636400538576,-1.4654460259707666e-06,1.8900377197967818e-07,-0.7822519361050033,-9.901151484892495e-06,0.21569686153699488,-4.8497403246564714e-05,0.7661021849881338,1.258052231732942,0.0,3.740230656488036e-05,5.279746017250597e-07,0.0,1.0000000082601603,-2.2524366725555675e-06,0.15998486169608825,-0.650673076712118,0.0018204098136579512,-0.5676208354381443,0.0018204098136579512,0.9999970644974873,0.0,-2.8823989956474746e-07,-0.09035578313051523,0.00013431853498649824,-0.0005472220474268808,0.0,1.2580583531196488
0.2154,410.0,-0.006969482735801662,3.704737000451682e-05,-0.0003084605086263339,5.250456329085753e-05,-1.1119593016595219e-05,-1.1423219478153572,9.03110669744346e-08,-3.0170293343234107,-0.10454970459023176,0.0,0.22714102176050213,0.0,-0.12325332870627682,0.0,-0.00030042195298351474,-0.21750643825820515,-0.001777657532748537,4.662672648953377e-05,-2.2971461074351988e-05,0.9684023122313735,1.7772092150094374e-05,-1.2662816616667457e-07,-0.44886819227753294,0.0,1.5042364422185931e-06,-5.965995126306117e-08,0.0,8.495307951711344e-07,-0.5256564436877993,0.0,-0.00048594211248890773,-1.73541963941158e-06,1.6129070719841803e-07,-0.7876992470123977,-1.0578113719149402e-05,0.23538610009061126,-4.7899865018960754e-05,0.7716906602915503,1.2273700940414654,0.0,3.710027185886406e-05,8.958029971304453e-07,0.0,0.9999998716575705,-2.25053517839991e-06,0.158436029372085,-0.641126784619463,0.0022040397686878196,-0.5483743192528132,0.0022040397686878196,0.999998422562313,0.0,-2.268580469543514e-07,-0.09184123903874158,0.00014014861168531523,-0.0005713656003647106,0.0,1.2273742022046472
0.2154,420.0,-0.007271390853701519,3.787747588267145e-05,-0.00031893107582245113,5.230871327221627e-05,-1.153831155017035e-05,-1.1126824719608523,1.6753495942244154e-07,-3.036006604053555,-0.10968714054053198,0.0,0.240928469759933,0.0,-0.13178265945682904,0.0,-0.0003015139431699782,-0.21221409396384316,-0.0018509808042655419,4.753199259034896e-05,-2.258383332142669e-05,0.9749729927328964,1.7080116364512687e-05,3.035950884624094e-09,-0.44425085389510677,0.0,1.431451416406083e-06,-6.65662716223929e-08,0.0,-1.4732080144632005e-05,-0.5302408574329668,0.0,-0.00048624486643008365,-2.10251353000321e-06,1.354331145299691e-07,-0.7928889772893768,-1.1279667575144392e-05,0.25569618178898823,-4.740410898260588e-05,0.7774491173981503,1.1981488160596891,0.0,3.672726853973834e-05,1.2827178514910393e-06,0.0,0.9999997210779369,-2.2686244850532402e-06,0.15687537355127693,-0.6317863232639566,0.0024101330882707614,-0.5302518385248756,0.0024101330882707614,0.9999997453392493,0.0,-1.559747594262764e-07,-0.09277699851798675,0.00014642344631379415,-0.0005912644492766006,0.0,1.1981510924111582
0.2154,430.0,-0.007592417454909469,3.846790559772729e-05,-0.00033049448762499087,5.19697337736244e-05,-1.1592150482267667e-05,-1.0844890944041736,2.423508485169012e-07,-3.0541825143179917,-0.11483038029390574,0.0,0.25491229397822646,0.0,-0.14051097066480722,0.0,-0.00029000348006946605,-0.20716540633958497,-0.0019288724042667946,4.8124115165121324e-05,-2.2306625691757635e-05,0.9812410141043706,1.6358000446569344e-05,1.6226109792466654e-07,-0.43981209909109287,0.0,1.3859043831340843e-06,-6.941987932786649e-08,0.0,-2.560134903136415e-05,-0.5346571163343303,0.0,-0.0004640146157013808,-2.55742392401803e-06,1.1362732410127364e-07,-0.7978394570849062,-1.2012322674665953e-05,0.2765560118578245,-4.69946580297026e-05,0.7833565720969888,1.170286435230486,0.0,3.629573836489073e-05,1.682523710318742e-06,0.0,0.9999995709347375,-2.2980237443400795e-06,0.15531389458182013,-0.6226525145340045,0.0024496226937099977,-0.5131636765062499,0.0024496226937099977,1.0000009914722479,0.0,-8.204009915526408e-08,-0.09320972867551658,0.00015306120736258843,-0.00060731075060717,0.0,1.1702871109438073
0.2154,440.0,-0.007931554478270483,3.885035487050645e-05,-0.0003430600507798732,5.1538805348520396e-05,-1.1368602936218587e-05,-1.0576268319298585,3.074206715717384e-07,-3.0716167064421205,-0.11997094161372795,0.0,0.2690754121406755,0.0,-0.14942358224682986,0.0,-0.0002686166913666678,-0.20234256844663243,-0.0020110980558738006,4.844724861202273e-05,-2.2120899327060096e-05,0.9872285153790692,1.562822458794818e-05,3.433257783578968e-07,-0.4355403668271476,0.0,1.364212923608222e-06,-6.836696076456303e-08,0.0,-3.0499034319439692e-05,-0.5389142307760896,0.0,-0.00042396472137433704,-3.088945107207486e-06,9.686369850083081e-08,-0.802568257937431,-1.2778746317159818e-05,0.2978589509142277,-4.665592442627432e-05,0.7893759648257117,1.1436902774157405,0.0,3.581741467254019e-05,2.090072589721915e-06,0.0,0.9999994320463409,-2.3317553596982027e-06,0.15376075607357934,-0.6137249512581335,0.0023419213959272682,-0.49702888426841885,0.0023419213959272682,1.0000021333305558,0.0,-1.0184645309699503e-08,-0.09320705583640321,0.00015998234039919253,-0.000619913675058206,0.0,1.1436896091901128
0.2154,450.0,-0.008287532569502426,3.905450852973323e-05,-0.00035651348310844196,5.1055671439257924e-05,-1.0959038886913093e-05,-1.0319895120538491,3.5757970746768167e-07,-3.088361762337841,-0.12510076826617442,0.0,0.28340134874582396,0.0,-0.15850575559186159,0.0,-0.00024019963277643116,-0.1977287377828734,-0.0020973491085596796,4.854209783945933e-05,-2.2008291781997584e-05,0.9929564366121135,1.4908978615975889e-05,5.384988713591294e-07,-0.4314250037353611,0.0,1.3622944936643647e-06,-6.370377257928024e-08,0.0,-2.8579522591857306e-05,-0.5430202513974673,0.0,-0.00037104279462151776,-3.685176237188479e-06,8.520113964222991e-08,-0.8070919689383244,-1.3578560272803989e-05,0.3194787378755309,-4.637291621764933e-05,0.7954612198136568,1.1182759212085107,0.0,3.5302986868989965e-05,2.5011685023020365e-06,0.0,0.9999993120240569,-2.364436565301216e-06,0.15222344039868113,-0.6050022189212352,0.002111576059803402,-0.4817742614273744,0.002111576059803402,1.0000031543950343,0.0,5.575870157508842e-08,-0.09284803307024056,0.00016711310320576157,-0.0006294797671509557,0.0,1.11827417259488
0.2154,460.0,-0.008658959702124125,3.9107596941186386e-05,-0.0003707301947298552,5.0550332255477473e-05,-1.0452067759732344e-05,-1.0074799992731789,3.8954859350868614e-07,-3.104464003363553,-0.13021237234395244,0.0,0.2978742262593391,0.0,-0.167742985091262,0.0,-0.00020751690810451168,-0.19330819106466268,-0.0021872800884127144,4.8445492663553854e-05,-2.1951602808004895e-05,0.9984443259658464,1.4214447466107668e-05,7.404476051263346e-07,-0.42745621371134784,0.0,1.3757754206878422e-06,-5.582592003070262e-08,0.0,-1.935056253971479e-05,-0.5469824780554863,0.0,-0.0003100747698423416,-4.3343989533156895e-06,7.802878596439863e-08,-0.8114260522099249,-1.4409096229479506e-05,0.3412818841546598,-4.613171258698301e-05,0.8015627041218581,1.0939662975629352,0.0,3.476193007980984e-05,2.9124535672395107e-06,0.0,0.9999992157502071,-2.3921042516957463e-06,0.1507079199207366,-0.5964820867478878,0.0017856034525471904,-0.46733348344160003,0.0017856034525471904,1.0000040468338776,0.0,1.1313880273341254e-07,-0.09221575543414244,0.00017438773816689403,-0.0006363995377018865,0.0,1.093963725220147
0.2154,470.0,-0.009044426880256603,3.903419748925971e-05,-0.00038558512477123374,5.004469487493655e-05,-9.92906231440995e-06,-0.9840101142391944,4.016127417525272e-07,-3.119964267620733,-0.13529891692383772,0.0,0.31247875776170086,0.0,-0.17712120858282285,0.0,-0.00017311533422599852,-0.1890664090051673,-0.0022805373659837667,4.819027300806366e-05,-2.1935168752121247e-05,1.0037102340439645,1.3555226609330633e-05,9.425087877228502e-07,-0.42362500141715304,0.0,1.4002939538842371e-06,-4.5186979091866556e-08,0.0,-2.6013962831670607e-06,-0.550807622121072,0.0,-0.00024552257832076446,-5.025675353647499e-06,7.429591286879296e-08,-0.8155847663031596,-1.52660674891287e-05,0.363136849675815,-4.59197547521226e-05,0.8076312449070544,1.0706909047241464,0.0,3.42024497788113e-05,3.3212899850100224e-06,0.0,0.9999991458738621,-2.4120114122582356e-06,0.14921883348196,-0.5881616710976382,0.0013914654041972995,-0.4536463481000348,0.0013914654041972995,1.000004809373146,0.0,1.6032328746784982e-07,-0.09139192085768276,0.00018174958787311375,-0.0006410388475641383,0.0,1.0706877488433706
0.2154,480.0,-0.00944258472141295,3.88562039176423e-05,-0.0004009596268644967,4.9554090639519836e-05,-9.461429195058972e-06,-0.9615003196653665,3.9330576359475165e-07,-3.1348986385960687,-0.1403542523740091,0.0,0.32720024084646476,0.0,-0.18662695017074243,0.0,-0.00013924014825778962,-0.18499010449206493,-0.0023767799554516946,4.780537661247931e-05,-2.1945070466153146e-05,1.0087706787371702,1.2938793810469808e-05,1.1388501983480784e-06,-0.41992311256645565,0.0,1.4317134530624238e-06,-3.226596535756947e-08,0.0,2.1671347748868912e-05,-0.5545019295388207,0.0,-0.00018133384314737654,-5.749220215025886e-06,7.270231181660751e-08,-0.8195811442426923,-1.614413878508996e-05,0.38492046034858696,-4.572599504698571e-05,0.8136209219197336,1.0483851216988327,0.0,3.3631503584867325e-05,3.725646554686834e-06,0.0,0.9999991032812364,-2.4224199263011778e-06,0.14775966027209841,-0.5800375741888221,0.0009556039810006658,-0.44065812023052875,0.0009556039810006658,1.0000054454983471,0.0,1.965196274665838e-07,-0.09045304978970557,0.00018915142677728507,-0.0006437338866277429,0.0,1.0483815998226957
0.2154,490.0,-0.009852195518207128,3.8592906338258045e-05,-0.0004167459441790164,4.9088617144623276e-05,-9.109228787694202e-06,-0.9398792415408569,3.651179347420116e-07,-3.149299109907666,-0.14537291831965332,0.0,0.3420245523776112,0.0,-0.1962474088785787,0.0,-0.00010779185048709505,-0.1810672074054364,-0.0024756936897314392,4.7316051679009276e-05,-2.1969214754057964e-05,1.0136406640675621,1.2369989073409218e-05,1.3245473139388602e-06,-0.4163429733973755,0.0,1.4662624626378946e-06,-1.7542678842929705e-08,0.0,5.33338147200974e-05,-0.5580712720319866,0.0,-0.00012086294904833579,-6.496598630931858e-06,7.184827742173884e-08,-0.8234270132111464,-1.7037391365199345e-05,0.406522067273704,-4.5540940925194904e-05,0.819490864904242,1.026989606195042,0.0,3.3054872254987604e-05,4.123994573687787e-06,0.0,0.9999990875177303,-2.42240458185577e-06,0.1463328855272419,-0.5721060011081341,0.0005024440648300453,-0.4283189583821716,0.0005024440648300453,1.000005961982421,0.0,2.2159971366160228e-07,-0.08946805615030405,0.00019655523853882701,-0.0006447887844734222,0.0,1.0269859097119503
